instance,runtime,BINARY+,Basic-featuretime,HORNY-VAR-coeff-variation,HORNY-VAR-entropy,HORNY-VAR-max,HORNY-VAR-mean,HORNY-VAR-min,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-entropy,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-VAR-entropy,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-stdev,Pre-featuretime,TRINARY+,UNARY,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-entropy,VCG-CLAUSE-max,VCG-CLAUSE-mean,VCG-CLAUSE-min,VCG-VAR-coeff-variation,VCG-VAR-entropy,VCG-VAR-max,VCG-VAR-mean,VCG-VAR-min,VG-coeff-variation,VG-max,VG-mean,VG-min,cl-featuretime,cl-num-coeff-variation,cl-num-max,cl-num-mean,cl-num-min,cl-num-q10,cl-num-q25,cl-num-q50,cl-num-q75,cl-num-q90,cl-size-coeff-variation,cl-size-max,cl-size-mean,cl-size-min,cl-size-q10,cl-size-q25,cl-size-q50,cl-size-q75,cl-size-q90,cluster-coeff-coeff-variation,cluster-coeff-entropy,cluster-coeff-max,cluster-coeff-mean,cluster-coeff-min,horn-clauses-fraction,nclauses,nclausesOrig,nvars,nvarsOrig,reducedClauses,reducedVars
indu/cbmc_binsearch-sat-lin.c_a225_s6_satelite.cnf,0.05,0.082330514,0,0.86066048,2.224617736,0.00655308,8.32E-04,0,0.5377252,1.292018046,1,0.465074444,0,1.382034337,0.987654321,0.141000086,0,0.255849819,0.03,0.732872632,0,1.772789977,1.170390165,0.032816229,0.003658151,0.001193317,1.979821744,2.458000179,0.039795067,0.003658151,8.34E-04,1.477455361,0.039437627,0.004013033,4.77E-04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556214896,3.571575054,0.709858522,0.257489482,0.023370523,0.46205171,8393,8393,1676,1676,0,0
indu/factor-3557-3659.cnf,0.03,0.160776506,0,0.369263657,1.360958933,0.012444002,0.004826843,0.00199104,0.511714021,1.082940145,1,0.365024058,0,0.912925652,0.272727273,0.026120559,0,0.044743089,0,0.577401692,0,0.220202448,1.026493795,0.01305483,0.008517806,0.005221932,0.1882419,1.84272222,0.013937282,0.008517806,0.00298656,0.513820929,0.012444002,0.003605187,0.00149328,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325078862,2.940096696,0.610294118,0.331320923,0.046511628,0.596814335,2009,2232,383,434,0.111000498,0.133159269
indu/factor-3517-3877.cnf,0.02,0.160358566,0,0.374881074,1.401341824,0.013446215,0.00482103,0.001992032,0.511935135,1.085714964,1,0.366699867,0,0.920081704,0.272727273,0.026259044,0,0.045511105,0,0.577191235,0,0.220045458,1.02609412,0.013089005,0.008541749,0.005235602,0.186223202,1.83955957,0.013944223,0.008541749,0.004482072,0.51143654,0.012450199,0.00361121,0.001992032,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325201298,2.959962705,0.563157895,0.33110142,0.046511628,0.594123506,2008,2232,382,434,0.111553785,0.136125654
indu/factor-3517-3527.cnf,0.02,0.155994222,0,0.364171461,1.254516827,0.012036591,0.004735207,0.001925855,0.505583521,1.080705974,1,0.36767774,0,0.97706864,0.2,0.027882012,0,0.041770706,0,0.579682234,0,0.21800827,1.017980778,0.010152284,0.008285085,0.005076142,0.179398816,1.773149201,0.012518055,0.008285085,0.002888782,0.540599206,0.012036591,0.003558432,0.001444391,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331612445,2.934056514,0.610294118,0.32900186,0.057142857,0.601829562,2077,2232,394,434,0.074626866,0.101522843
indu/cbmc_binsearch-sat-lin.c_a213_s4_satelite.cnf,0.03,0.107987819,0,0.773080633,2.154323243,0.011946592,0.001624181,2.34E-04,0.567745895,1.14688962,1,0.442073663,0,1.50156034,0.952,0.155722403,0,0.260383046,0,0.790349028,0,2.04388344,0.953950482,0.081858407,0.005331449,0.002212389,1.201935415,2.434834938,0.030686343,0.005331449,0.001639728,1.312570921,0.046615132,0.006951225,9.37E-04,0.03,0,577,577,577,577,577,577,577,577,0,6.670710572,6.670710572,6.670710572,6.670710572,6.670710572,6.670710572,6.670710572,6.670710572,0.459872474,3.254571163,0.523809524,0.241673635,0.018229036,0.496837667,4269,4269,904,904,0,0
indu/cbmc_binsearch-sat-lin.c_a56_s6_satelite.cnf,0.02,0.107785831,0,0.773080633,2.154323243,0.011924246,0.001621143,2.34E-04,0.56830667,1.152820791,1,0.443066694,0,1.499656619,0.954887218,0.156344105,0,0.262207374,0,0.788870704,0,2.078282959,0.96024254,0.081858407,0.00547459,0.002212389,1.250061946,2.424219804,0.032499415,0.00547459,0.001636661,1.322127704,0.04652794,0.007041678,9.35E-04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46479174,3.216120318,0.523809524,0.240694786,0.018780188,0.495908347,4277,4277,904,904,0,0
indu/cbmc_binsearch-sat-lin.c_a98_s6_satelite.cnf,0.02,0.107811038,0,0.773080633,2.154323243,0.011927035,0.001621522,2.34E-04,0.568237631,1.152094543,1,0.442942768,0,1.506384433,0.954545455,0.156379378,0,0.261944306,0,0.789055192,0,2.074311214,0.959471255,0.081858407,0.005456727,0.002212389,1.244106178,2.431212162,0.032273152,0.005456727,0.001637044,1.322127704,0.046538821,0.007043325,9.35E-04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464233575,3.245967019,0.523809524,0.24080984,0.018229036,0.496024322,4276,4276,904,904,0,0
indu/factor-3307-3677.cnf,0.03,0.155994222,0,0.365184613,1.274207894,0.012036591,0.004725431,0.001925855,0.506367769,1.083617841,1,0.369122131,0,0.985573708,0.272727273,0.02834348,0,0.043435607,0,0.579682234,0,0.21800827,1.017980778,0.010152284,0.008285085,0.005076142,0.179398816,1.773149201,0.012518055,0.008285085,0.002888782,0.540599206,0.012036591,0.003558432,0.001444391,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331635572,2.935215701,0.610294118,0.329106453,0.057142857,0.600385171,2077,2232,394,434,0.074626866,0.101522843
indu/factor-3221-3571.cnf,0.01,0.155994222,0,0.364870095,1.256259558,0.012036591,0.004737651,0.001925855,0.504746912,1.077665416,1,0.366233349,0,0.970511632,0.2,0.027543603,0,0.040906062,0,0.579682234,0,0.21800827,1.017980778,0.010152284,0.008285085,0.005076142,0.179398816,1.773149201,0.012518055,0.008285085,0.002888782,0.540599206,0.012036591,0.003558432,0.001444391,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331413346,2.932224929,0.610294118,0.328886,0.057142857,0.602311026,2077,2232,394,434,0.074626866,0.101522843
indu/factor-3701-3761.cnf,0.02,0.160358566,0,0.367479398,1.352361102,0.012948207,0.004847104,0.001992032,0.512714982,1.088760172,1,0.368193891,0,0.917160977,0.272727273,0.026735008,0,0.047107485,0,0.577191235,0,0.220045458,1.02609412,0.013089005,0.008541749,0.005235602,0.186223202,1.83955957,0.013944223,0.008541749,0.004482072,0.51143654,0.012450199,0.00361121,0.001992032,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325752941,2.969863987,0.571428571,0.33119652,0.046511628,0.597111554,2008,2232,382,434,0.111553785,0.136125654
indu/cbmc_binsearch-sat-lin.c_a46_s6_satelite.cnf,0.02,0.107785831,0,0.773080633,2.154323243,0.011924246,0.001621143,2.34E-04,0.56830667,1.152820791,1,0.443066694,0,1.499656619,0.954887218,0.156344105,0,0.262207374,0,0.788870704,0,2.078282959,0.96024254,0.081858407,0.00547459,0.002212389,1.250061946,2.424219804,0.032499415,0.00547459,0.001636661,1.322127704,0.04652794,0.007041678,9.35E-04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46479174,3.216120318,0.523809524,0.240694786,0.018780188,0.495908347,4277,4277,904,904,0,0
indu/cbmc_binsearch-sat-lin.c_a122_s6_satelite.cnf,0.02,0.107811038,0,0.773080633,2.154323243,0.011927035,0.001621522,2.34E-04,0.568237631,1.152094543,1,0.442942768,0,1.506384433,0.954545455,0.156379378,0,0.261944306,0,0.789055192,0,2.074311214,0.959471255,0.081858407,0.005456727,0.002212389,1.244106178,2.431212162,0.032273152,0.005456727,0.001637044,1.322127704,0.046538821,0.007043325,9.35E-04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464233575,3.245967019,0.523809524,0.24080984,0.018229036,0.496024322,4276,4276,904,904,0,0
indu/cbmc_binsearch-sat-lin.c_a1666_s4_satelite.cnf,0.05,0.114039216,0,0.893224963,2.405874684,0.008,0.00105357,0,0.558618113,1.675252304,1,0.512370136,0,1.529232614,0.987654321,0.173563579,0,0.257433092,0.03,0.699137255,0,1.621310361,1.45960439,0.044079516,0.008391411,0.001728608,2.650037012,2.537398052,0.10572549,0.008391411,0.001098039,1.358706741,0.04627451,0.005988713,6.27E-04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0.422901961,6375,6375,1157,1157,0,0
indu/factor-3217-3881.cnf,0.04,0.155587669,0,0.36854804,1.260081571,0.012524085,0.004754446,0.001926782,0.502310833,1.07075211,1,0.363519589,0,0.947570567,0.2,0.026663731,0,0.03912627,0,0.579479769,0,0.217854294,1.017575547,0.010178117,0.008307716,0.005089059,0.177259139,1.774048709,0.012524085,0.008307716,0.004816956,0.538436263,0.012042389,0.003564302,0.002408478,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330911365,2.946139257,0.563157895,0.32833088,0.057142857,0.603082852,2076,2232,393,434,0.075144509,0.1043257
indu/cbmc_binsearch-sat-lin.c_a84_s4_satelite.cnf,0.02,0.107962529,0,0.773080633,2.154323243,0.011943794,0.001623801,2.34E-04,0.567817057,1.147646692,1,0.442197995,0,1.488473098,0.952380952,0.155693556,0,0.260687686,0,0.790163934,0,2.048526445,0.954752739,0.081858407,0.005349371,0.002212389,1.208014932,2.429237333,0.030913349,0.005349371,0.001639344,1.312570921,0.046604215,0.006949597,9.37E-04,0.02,0,604,604,604,604,604,604,604,604,0,6.536423841,6.536423841,6.536423841,6.536423841,6.536423841,6.536423841,6.536423841,6.536423841,0.460465226,3.24800235,0.523809524,0.241555283,0.023058937,0.496721311,4270,4270,904,904,0,0
indu/factor-3083-3301.cnf,0.06,0.155994222,0,0.365886458,1.27654902,0.012036591,0.004727875,0.001925855,0.505583521,1.080705974,1,0.36767774,0,0.979016701,0.272727273,0.02800507,0,0.04260843,0,0.579682234,0,0.21800827,1.017980778,0.010152284,0.008285085,0.005076142,0.179398816,1.773149201,0.012518055,0.008285085,0.002888782,0.540599206,0.012036591,0.003558432,0.001444391,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331437005,2.933424015,0.610294118,0.328990593,0.057142857,0.600866635,2077,2232,394,434,0.074626866,0.101522843
indu/cbmc_binsearch-sat-lin.c_a81_s4_satelite.cnf,0.02,0.107987819,0,0.773080633,2.154323243,0.011946592,0.001624181,2.34E-04,0.567745895,1.14688962,1,0.442073663,0,1.50156034,0.952,0.155722403,0,0.260383046,0,0.790349028,0,2.04388344,0.953950482,0.081858407,0.005331449,0.002212389,1.201935415,2.434834938,0.030686343,0.005331449,0.001639728,1.312570921,0.046615132,0.006951225,9.37E-04,0.02,0,577,577,577,577,577,577,577,577,0,6.670710572,6.670710572,6.670710572,6.670710572,6.670710572,6.670710572,6.670710572,6.670710572,0.459872474,3.254571163,0.523809524,0.241673635,0.018229036,0.496837667,4269,4269,904,904,0,0
indu/factor-3373-3911.cnf,0.01,0.160776506,0,0.367757532,1.358088943,0.012444002,0.004821645,0.00199104,0.513327941,1.089173863,1,0.368010619,0,0.936824049,0.272727273,0.026690224,0,0.045582197,0,0.577401692,0,0.220202448,1.026493795,0.01305483,0.008517806,0.005221932,0.1882419,1.84272222,0.013937282,0.008517806,0.00298656,0.513820929,0.012444002,0.003605187,0.00149328,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325602269,2.948822833,0.610294118,0.331566892,0.046511628,0.595818815,2009,2232,383,434,0.111000498,0.133159269
indu/factor-3313-3593.cnf,0.03,0.155587669,0,0.367867496,1.259805141,0.012524085,0.004751994,0.001926782,0.503257107,1.074077752,1,0.364964676,0,0.954850428,0.2,0.027003001,0,0.040039101,0,0.579479769,0,0.217854294,1.017575547,0.010178117,0.008307716,0.005089059,0.177259139,1.774048709,0.012524085,0.008307716,0.004816956,0.538436263,0.012042389,0.003564302,0.002408478,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33111389,2.949446433,0.563157895,0.328446796,0.057142857,0.602601156,2076,2232,393,434,0.075144509,0.1043257
indu/factor-3023-3863.cnf,0.01,0.155587669,0,0.370871483,1.272460133,0.012524085,0.004749543,0.001926782,0.501307772,1.067262542,1,0.362074502,0,0.939842312,0.2,0.02632446,0,0.038188613,0,0.579479769,0,0.217854294,1.017575547,0.010178117,0.008307716,0.005089059,0.177259139,1.774048709,0.012524085,0.008307716,0.004816956,0.538436263,0.012042389,0.003564302,0.002408478,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330737431,2.942836229,0.563157895,0.328214585,0.057142857,0.602601156,2076,2232,393,434,0.075144509,0.1043257
indu/factor-3691-3917.cnf,0.02,0.160776506,0,0.365180653,1.342825223,0.012444002,0.004826843,0.00199104,0.514053402,1.092095313,1,0.369503899,0,0.935936847,0.272727273,0.027164946,0,0.047167747,0,0.577401692,0,0.220202448,1.026493795,0.01305483,0.008517806,0.005221932,0.1882419,1.84272222,0.013937282,0.008517806,0.00298656,0.513820929,0.012444002,0.003605187,0.00149328,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325683247,2.950645398,0.610294118,0.331680269,0.046511628,0.596316575,2009,2232,383,434,0.111000498,0.133159269
indu/cbmc_binsearch-sat-lin.c_a1_s6_satelite.cnf,0.02,0.107811038,0,0.773080633,2.154323243,0.011927035,0.001621522,2.34E-04,0.568237631,1.152094543,1,0.442942768,0,1.506384433,0.954545455,0.156379378,0,0.261944306,0,0.789055192,0,2.074311214,0.959471255,0.081858407,0.005456727,0.002212389,1.244106178,2.431212162,0.032273152,0.005456727,0.001637044,1.322127704,0.046538821,0.007043325,9.35E-04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464233575,3.245967019,0.523809524,0.24080984,0.018229036,0.496024322,4276,4276,904,904,0,0
indu/factor-3329-3761.cnf,0.06,0.155587669,0,0.367254731,1.267982608,0.012524085,0.004749543,0.001926782,0.504148112,1.077253409,1,0.366409762,0,0.963377139,0.272727273,0.027465643,0,0.041787121,0,0.579479769,0,0.217854294,1.017575547,0.010178117,0.008307716,0.005089059,0.177259139,1.774048709,0.012524085,0.008307716,0.004816956,0.538436263,0.012042389,0.003564302,0.002408478,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331186706,2.950809566,0.563157895,0.328556747,0.057142857,0.602119461,2076,2232,393,434,0.075144509,0.1043257
indu/cbmc_binsearch-sat-lin.c_a100_s6_satelite.cnf,0.02,0.107811038,0,0.773080633,2.154323243,0.011927035,0.001621522,2.34E-04,0.568237631,1.152094543,1,0.442942768,0,1.506384433,0.954545455,0.156379378,0,0.261944306,0,0.789055192,0,2.074311214,0.959471255,0.081858407,0.005456727,0.002212389,1.244106178,2.431212162,0.032273152,0.005456727,0.001637044,1.322127704,0.046538821,0.007043325,9.35E-04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464233575,3.245967019,0.523809524,0.24080984,0.018229036,0.496024322,4276,4276,904,904,0,0
indu/factor-3413-3449.cnf,0.03,0.155587669,0,0.367254731,1.267982608,0.012524085,0.004749543,0.001926782,0.504148112,1.077253409,1,0.366409762,0,0.963377139,0.272727273,0.027465643,0,0.041787121,0,0.579479769,0,0.217854294,1.017575547,0.010178117,0.008307716,0.005089059,0.177259139,1.774048709,0.012524085,0.008307716,0.004816956,0.538436263,0.012042389,0.003564302,0.002408478,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331385262,2.952983087,0.571428571,0.328572625,0.057142857,0.602119461,2076,2232,393,434,0.075144509,0.1043257
indu/cbmc_binsearch-sat-lin.c_a19_s4_satelite.cnf,0.02,0.107987819,0,0.773080633,2.154323243,0.011946592,0.001624181,2.34E-04,0.567745895,1.14688962,1,0.442073663,0,1.50156034,0.952,0.155722403,0,0.260383046,0,0.790349028,0,2.04388344,0.953950482,0.081858407,0.005331449,0.002212389,1.201935415,2.434834938,0.030686343,0.005331449,0.001639728,1.312570921,0.046615132,0.006951225,9.37E-04,0.02,0,574,574,574,574,574,574,574,574,0,7.416376307,7.416376307,7.416376307,7.416376307,7.416376307,7.416376307,7.416376307,7.416376307,0.459872474,3.254571163,0.523809524,0.241673635,0.018229036,0.496837667,4269,4269,904,904,0,0
indu/factor-3119-3617.cnf,0.05,0.155994222,0,0.369537035,1.281200449,0.012036591,0.004727875,0.001925855,0.502910935,1.071157729,1,0.363344567,0,0.956330425,0.2,0.026866784,0,0.039110699,0,0.579682234,0,0.21800827,1.017980778,0.010152284,0.008285085,0.005076142,0.179398816,1.773149201,0.012518055,0.008285085,0.002888782,0.540599206,0.012036591,0.003558432,0.001444391,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330917872,2.923866174,0.610294118,0.328643669,0.057142857,0.601348098,2077,2232,394,434,0.074626866,0.101522843
indu/cbmc_binsearch-sat-lin.c_a188_s4_satelite.cnf,0.02,0.107987819,0,0.773080633,2.154323243,0.011946592,0.001624181,2.34E-04,0.567745895,1.14688962,1,0.442073663,0,1.50156034,0.952,0.155722403,0,0.260383046,0,0.790349028,0,2.04388344,0.953950482,0.081858407,0.005331449,0.002212389,1.201935415,2.434834938,0.030686343,0.005331449,0.001639728,1.312570921,0.046615132,0.006951225,9.37E-04,0.02,0,577,577,577,577,577,577,577,577,0,6.670710572,6.670710572,6.670710572,6.670710572,6.670710572,6.670710572,6.670710572,6.670710572,0.459872474,3.254571163,0.523809524,0.241673635,0.018229036,0.496837667,4269,4269,904,904,0,0
indu/cbmc_binsearch-sat-lin.c_a223_s4_satelite.cnf,0.03,0.107987819,0,0.773080633,2.154323243,0.011946592,0.001624181,2.34E-04,0.567745895,1.14688962,1,0.442073663,0,1.50156034,0.952,0.155722403,0,0.260383046,0,0.790349028,0,2.04388344,0.953950482,0.081858407,0.005331449,0.002212389,1.201935415,2.434834938,0.030686343,0.005331449,0.001639728,1.312570921,0.046615132,0.006951225,9.37E-04,0.03,0,577,577,577,577,577,577,577,577,0,6.670710572,6.670710572,6.670710572,6.670710572,6.670710572,6.670710572,6.670710572,6.670710572,0.459872474,3.254571163,0.523809524,0.241673635,0.018229036,0.496837667,4269,4269,904,904,0,0
indu/cbmc_binsearch-sat-lin.c_a1411_s6_satelite.cnf,0.21,0.092408282,0,1.00676456,2.33129529,0.003995641,4.85E-04,0,0.498800508,2.00124008,1,0.550385602,0,1.448807071,0.994640943,0.156579016,0,0.248149459,0.09,0.602470033,0,1.374561807,1.760797641,0.024853141,0.005984352,9.04E-04,3.757966164,2.709975133,0.137377406,0.005984352,5.09E-04,1.610709108,0.035306938,0.003498595,2.91E-04,0.12,0.121031746,565,504,443,443,443,565,565,565,0.377639982,14.35575221,10.42053976,6.485327314,6.485327314,6.485327314,14.35575221,14.35575221,14.35575221,0,0,0,-1,-1,0.368252815,13765,13765,2213,2213,0,0
indu/cbmc_binsearch-sat-lin.c_a1249_s6_satelite.cnf,0.14,0.096,0,0.992690038,2.332258645,0.004150943,5.12E-04,0,0.510138752,1.907737782,1,0.542034384,0,1.469388779,0.995024876,0.159362376,0,0.249387123,0.09,0.626188679,0,1.438729665,1.694986337,0.02521779,0.00558058,9.17E-04,3.615092959,2.670913128,0.123245283,0.00558058,5.28E-04,1.575817878,0.036679245,0.003452943,3.02E-04,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0.382641509,13250,13250,2181,2181,0,0
indu/factor-3181-3299.cnf,0.02,0.155994222,0,0.372799504,1.300337908,0.012036591,0.004713211,0.001925855,0.502910935,1.071157729,1,0.363344567,0,0.956330425,0.2,0.026866784,0,0.039110699,0,0.579682234,0,0.21800827,1.017980778,0.010152284,0.008285085,0.005076142,0.179398816,1.773149201,0.012518055,0.008285085,0.002888782,0.540599206,0.012036591,0.003558432,0.001444391,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330823007,2.922984484,0.610294118,0.32863306,0.057142857,0.599422244,2077,2232,394,434,0.074626866,0.101522843
indu/factor-3253-3391.cnf,0.04,0.155994222,0,0.369537035,1.281200449,0.012036591,0.004727875,0.001925855,0.502910935,1.071157729,1,0.363344567,0,0.956330425,0.2,0.026866784,0,0.039110699,0,0.579682234,0,0.21800827,1.017980778,0.010152284,0.008285085,0.005076142,0.179398816,1.773149201,0.012518055,0.008285085,0.002888782,0.540599206,0.012036591,0.003558432,0.001444391,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3309946,2.925525473,0.610294118,0.328648596,0.057142857,0.601348098,2077,2232,394,434,0.074626866,0.101522843
indu/cbmc_binsearch-sat-lin.c_a1058_s6_satelite.cnf,0.14,0.098337843,0.01,0.992805317,2.334989597,0.004252029,5.25E-04,0,0.516841344,1.87776087,1,0.535533774,0,1.469176987,0.99408284,0.159237742,0,0.250108852,0.07,0.641824507,0,1.474259609,1.657229851,0.02521779,0.005100131,9.17E-04,3.434294498,2.684195402,0.106455354,0.005100131,5.41E-04,1.575856416,0.037572478,0.003537385,3.09E-04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0.392346347,12935,12935,2181,2181,0,0
indu/factor-3391-3701.cnf,0.01,0.155994222,0,0.358583399,1.217569698,0.012036591,0.004754759,0.001925855,0.506367769,1.083617841,1,0.369122131,0,0.985573708,0.272727273,0.02834348,0,0.043435607,0,0.579682234,0,0.21800827,1.017980778,0.010152284,0.008285085,0.005076142,0.179398816,1.773149201,0.012518055,0.008285085,0.002888782,0.540599206,0.012036591,0.003558432,0.001444391,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33202089,2.93821893,0.610294118,0.329143543,0.057142857,0.60423688,2077,2232,394,434,0.074626866,0.101522843
indu/factor-3257-3329.cnf,0.03,0.155587669,0,0.367867496,1.259805141,0.012524085,0.004751994,0.001926782,0.503257107,1.074077752,1,0.364964676,0,0.954850428,0.2,0.027003001,0,0.040039101,0,0.579479769,0,0.217854294,1.017575547,0.010178117,0.008307716,0.005089059,0.177259139,1.774048709,0.012524085,0.008307716,0.004816956,0.538436263,0.012042389,0.003564302,0.002408478,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331190725,2.950899041,0.563157895,0.328451725,0.057142857,0.602601156,2076,2232,393,434,0.075144509,0.1043257
indu/cbmc_binsearch-sat-lin.c_a66_s5_satelite.cnf,0.02,0.107444215,0,0.892924124,2.326246626,0.009563098,0.001228704,1.88E-04,0.574847149,1.199457517,1,0.461708405,0,1.451743929,0.96969697,0.171191588,0,0.254632922,0.01,0.806112882,0,1.827022392,1.006881589,0.045535714,0.004469141,0.001785714,1.342112778,2.463401968,0.026626664,0.004469141,0.001312582,1.301099925,0.055690981,0.006438349,7.50E-04,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455240563,3.294789852,0.5,0.223616283,0.021827825,0.471404463,5333,5333,1120,1120,0,0
indu/cbmc_binsearch-sat-lin.c_a114_s4_satelite.cnf,0.03,0.107987819,0,0.773080633,2.154323243,0.011946592,0.001624181,2.34E-04,0.567745895,1.14688962,1,0.442073663,0,1.50156034,0.952,0.155722403,0,0.260383046,0.01,0.790349028,0,2.04388344,0.953950482,0.081858407,0.005331449,0.002212389,1.201935415,2.434834938,0.030686343,0.005331449,0.001639728,1.312570921,0.046615132,0.006951225,9.37E-04,0.02,0,577,577,577,577,577,577,577,577,0,6.670710572,6.670710572,6.670710572,6.670710572,6.670710572,6.670710572,6.670710572,6.670710572,0.459872474,3.254571163,0.523809524,0.241673635,0.018229036,0.496837667,4269,4269,904,904,0,0
indu/factor-3001-3301.cnf,0.04,0.155587669,0,0.368901507,1.279806365,0.012524085,0.004742189,0.001926782,0.504148112,1.077253409,1,0.366409762,0,0.963377139,0.272727273,0.027465643,0,0.041787121,0,0.579479769,0,0.217854294,1.017575547,0.010178117,0.008307716,0.005089059,0.177259139,1.774048709,0.012524085,0.008307716,0.004816956,0.538436263,0.012042389,0.003564302,0.002408478,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331139263,2.950522919,0.563157895,0.328551439,0.057142857,0.601156069,2076,2232,393,434,0.075144509,0.1043257
indu/factor-3691-3739.cnf,0.02,0.160776506,0,0.37120882,1.361646685,0.013937282,0.004847297,0.00199104,0.511714021,1.082940145,1,0.365024058,0,0.881254735,0.272727273,0.025575066,0,0.044591603,0,0.577401692,0,0.220202448,1.026493795,0.013089005,0.008540104,0.005235602,0.186390331,1.837625893,0.013937282,0.008540104,0.004479841,0.51143654,0.012444002,0.003609412,0.00199104,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325958687,2.970265528,0.571428571,0.330762944,0.046511628,0.597809856,2009,2232,382,434,0.111000498,0.136125654
indu/factor-3023-3517.cnf,0.02,0.155994222,0,0.368222845,1.288509009,0.012036591,0.004722987,0.001925855,0.504746912,1.077665416,1,0.366233349,0,0.972119142,0.272727273,0.027666661,0,0.041762132,0,0.579682234,0,0.21800827,1.017980778,0.010152284,0.008285085,0.005076142,0.179398816,1.773149201,0.012518055,0.008285085,0.002888782,0.540599206,0.012036591,0.003558432,0.001444391,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331388284,2.931839162,0.610294118,0.328885298,0.057142857,0.600385171,2077,2232,394,434,0.074626866,0.101522843
indu/cbmc_binsearch-sat-lin.c_a1281_s5_satelite.cnf,0.08,0.103996608,0,0.947800457,2.398287674,0.005618573,7.13E-04,0,0.537799916,1.710019838,1,0.521910797,0,1.483787137,0.988962472,0.164630916,0,0.252324821,0.04,0.671790523,0,1.54771174,1.560285564,0.031850962,0.005964319,0.001201923,3.010213214,2.676892431,0.098590056,0.005964319,7.42E-04,1.471827783,0.04166225,0.004461246,4.24E-04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0.408247641,9433,9433,1664,1664,0,0
indu/cbmc_binsearch-sat-lin.c_a211_s4_satelite.cnf,0.02,0.107987819,0,0.773080633,2.154323243,0.011946592,0.001624181,2.34E-04,0.567745895,1.14688962,1,0.442073663,0,1.50156034,0.952,0.155722403,0,0.260383046,0.01,0.790349028,0,2.04388344,0.953950482,0.081858407,0.005331449,0.002212389,1.201935415,2.434834938,0.030686343,0.005331449,0.001639728,1.312570921,0.046615132,0.006951225,9.37E-04,0.01,0,574,574,574,574,574,574,574,574,0,7.416376307,7.416376307,7.416376307,7.416376307,7.416376307,7.416376307,7.416376307,7.416376307,0.459872474,3.254571163,0.523809524,0.241673635,0.018229036,0.496837667,4269,4269,904,904,0,0
